Unnamed: 0,口コミ,投稿日
5248,訳ありのお部屋ですが、お得ならばと予約しました。ケーブルカーが近くうるさいかもとのことでしたが、深夜まで運行している訳ではないし、全く気にならなかったです！窓と部屋のドアを両方開けると気持ちのいい風が通り、心地よかったです。廊下から丸見えになる心配はありますが、真前には部屋がないので特に問題はありませんでした。お風呂は大きくはありませんでしたが、とってもいいお湯でした。ご飯も大満足！,2013/9/3
5249,急遽決めた一人旅で利用しました。二人以上で泊まるよりは割高でした。それでもお食事は美味しいし、お風呂も夜は貸切状態で入れたので、他の宿よりもリーズナブルに感じました。接客もとても親切丁寧でよかったです。また箱根に旅行する際には利用したいと思います。,2013/9/1
5250,二回の利用です。箱根ではベッドの宿泊施設が少なくてここを選びました。小さなホテルでアットホームな為細かい配慮がいき届いています。階段が多いので身体の不自由な人には厳しいかもしれませんが。夕飯は和洋混合で朝食はどちらか選べます。味付けも盛り付けも料理長のこだわりが見受けられます。ボリュームも種類も多いので満足。年配者には多いかもしれませんが。風呂場は男女入れ替え制です。お湯は乳白色で温度は38℃位のぬるめでゆっくり入れます。洗い場が少ないのが難点かな。ちなみに24時間入浴可能。アメニティは充実しています。次回も利用しようと思います。喫煙室が備えてあります。,2013/8/27
5251,夏休みに女房孝行で利用しました。さる会社の保養所をリニューアルしたらしいですが、素朴で馴染み易い雰囲気で、ゆっくり出来ました。シンプルで何もないですが、料理と風呂がご馳走のカジュアルなプライベートホテルでした。,2013/8/27
5252,箱根の温泉と観光を楽しみたくて、宿泊先を探しておりました。クチコミの評価が高かったのでホテル佳山水を選びました。お食事は夕食も朝食（和食を選択）も、とっても美味しくて大満足です。そしてお風呂は３回入りましたが、とってもリフレッシュ出来ました。特に夜明けの露天風呂は最高でした。またいつか、箱根を訪れる時には、お世話になりたいと思います。,2013/8/24
5253,朝突然旅行に行く事になりやっと見つけたホテルでした。急だったのであまり期待はしてませんでした。部屋は思ったより広くて掃除もいき届いており良かったです。食事も全然期待してなかったのですが夕、朝の食事もボリュームもあり美味しかったです。お風呂は大きくはないです。入れかえがあったのですがどちらもあまり変化もなく予想通りでした。お風呂が良かったら満点でした。でも送迎もしてくれたし良かったと思います。今回は急なのにお世話になりました。楽しく過ごせました。ありがとうございました。,2013/8/22
5254,もう4.5回目の宿泊ですが、強羅仙石原の白濁硫黄温泉はここに決めてます。（系列の山田屋さんもすごい風呂ですが部屋食なので…）。「訳ありの部屋」しか空いてなく妻と「なんだろうなぁ」といいながらも決めました。答えは、山側の部屋で大文字の山並みが見えないのと、ケーブル車の音がするという程度でした。逆に2階の奥部屋でドアを空けっぱなしにできいい山風が通って全く問題なかったです。朝夕食事・風呂・スタッフ対応等言うことありません。過去は休む程度でしたが初めて2階ラウンジでビールとコーヒーを注文しました。こじんまりとした隠れ家的宿で、正直、ひとに教えたくない処ですね。とうとう止められず喫煙ルームも有り難いです。贅沢をいうともうひとつの大きめ風呂の外にも露天桶風呂があればホント極楽なんですが…、まぁ贅沢だなぁ。,2013/8/20
5255,お盆休み中に夫婦で二泊の利用でした。他の宿に比べて宿泊費が安かったのであまり期待していませんでしたが、いい意味で裏切られました。まず食事ですが、夕飯は新鮮な材料を上品に味付けしたという感じです。味はもとより、アットホームな感じのとても親切な接客で大満足でした。和食か洋食か選べる朝食も、いっさい手抜きなしで、とくに洋食が美味しかったです。次に温泉ですが、部屋数が少ないせいであまり他の人と会わず、ほとんど一人でのびのびと入れて良かったです。ちなみに、今回宿泊した部屋は一階だったのですが、少し狭い感じで、これだけは値段相応でした。その他、駅までの送迎や目的地までのバスの順路、伊勢海老の頭のところの身の食べ方など、本当に親切にしていただき、いい思い出になりました。また箱根に旅行に行った時にはよろしくお願いします。,2013/8/19
5256,箱根の夏も暑いです。ホテルに早く着いてしまいましたが笑顔で迎えて頂き、部屋は清潔感があり森の中にいるようで、セミの鳴く声も涼しく感じました。お風呂は男女入れ替え式で口コミどおりの少し熱めの白湯の良い湯で〜す。私的には両方に露天があればと・・・夕食は一品一品説明があり、お刺身とか出来たての天ぷらとか、ビーフシチューはＧＯＯＤで〜す。完食で満腹〜。朝食は和食と洋食と選べます。ご飯３杯もおかわりです。窓からの景色は秋の紅葉もきっとステキだなと・・・ゆったりとリラックスできたホテルで〜す。又、来たいと思います。,2013/8/18
5257,8月の繁忙期で、多分満室でしたが、充分に満足しました。特に、接客は素晴らしかったと思います。程よい距離感で接していただいてリラックスできました。食事もおいしく、特に、朝食のパンが温かくておいしかったです。部屋に、ドライヤーがないため、パウダールームでドライヤーを使用しますが、そこにヘアブラシがあったらよかったなと思いました。卓球もできて、お風呂も清潔でよかったです。,2013/8/14
5258,お世話になって大正解でした。特に良かったのが温泉の泉質。決してぬるくはなかったのですが、湯あたりしないうえ、汗がさっと引く感じ。身体に優しい感じがしました。欲をいえば、片方のお風呂にも露天が欲しかったです。露天命！なので（笑）。食事は個人的にですが、朝食がより美味しいと思いました。バランスよく、メリハリがあったので。夕食は味にもう少し強弱（辛さ、甘さなどの差）があったほうが良いのではないかと感じました。スタッフの方の笑顔はサイコー！100点満点で気持ちが良かったです。今度は本家の山田家さんにも泊まってみたいです。,2013/8/11
5259,母との二人旅。評判が良かったので一度お邪魔したいと思っていましたが、評価通りの好印象の宿でした。宿全体はシンプルだけど、奇麗で心遣いが其処彼処と感じられます。食事も美味しくて見た目がとてもすてき。強いて言えばエントランスの地味な印象。ホテルって感じではないな。2階の暖炉スペースが折角いい感じなので、ロビー周りも今後期待しちゃいます。,2013/8/4
5260,孫に会いに行ったついでに箱根旅行を計画しました。二日目に乗るロープウェイの駅から近いと、こちらのホテルに決めました。でも残念ながら大雨と雷のためロープウェイは止まりケーブルで下山しましたが、ホテルのほうからわざわざ心配して電話をいただきありがたかったです。次の機会には、また寄せていただきます。,2013/7/31
5261,忙しい毎日のストレス解消と箱根のあじさいを見に、母とゆっくり笑顔の旅行がしたくて、お世話になりました。行きも帰りも送迎していただき、母が高齢なのでとても助かりました。お部屋も、きれいな広いお部屋をご用意していただき、ゆったりと過ごすことができました。夕食、朝食ともに大満足！！お野菜が多く、全体的に塩分控えめで、ボリュームあるお料理もさっぱりといただくことができました。「お腹いっぱいだね」と母と話していたら、「デザートは、お部屋にお持ちしましょうか？」とご親切に声をかけていただき、とても嬉しかったです！佳山水さんのお風呂は、とても使いやすく清潔で、母も「良いお湯だね！」と喜んでいました。（私は、虫の声の聞こえる露天風呂に大変癒されました）食事会場の窓から、紅葉が見えたので秋は綺麗なんでしょうね。また、秋に来たいなと思いました。母も満足でした。ありがとうございました！！,2013/7/14
5262,温泉が大変良く、肌がつるつるになります。部屋も清潔です。部屋数が多くなく宿泊客が少ないのでとても落ち着いた雰囲気です。お風呂も広くないですが、客数が少ないのでのびのび入れます。パウダールームもあり良かったです。夕食はとてもおいしいのですが、同伴者はちょっと量が足りなかったようです。旅行先では苦しくなるくらい食べるのに馴れてしまってるだけだと思いますが笑。私は量も味も満足です。強羅駅まで送迎もしていただき、紫陽花も綺麗な時期で、すごく良い旅行になりました。ありがとうございます。,2013/7/1
5263,《接客》宿の方たちがとても親切でした。お迎え・送りもしてくださって助かりました！《料理》友人が、食べられない食材を別の食材に変えて対応してくださったことをとても感謝していました。朝食はちょうどいい量でした！《風呂》露天風呂が気持ちよかったです。他のお客さんとあまりかぶらずに入ることができました。《その他》お風呂上がりの卓球が楽しかったです。カップルの方もいましたが、特に、友達同士にお勧めの宿だと思いました。,2013/7/1
5264,母の誕生日祝いで初箱根旅行として利用させて頂きました。二泊しましたが、到着時から出発時まで送迎をして頂き、二日目の観光時も宿から観光地最寄り駅まで時間外にも関わらず、ワガママを聞いて下さり送迎をして下さいました。母の足が悪くあまり歩けなかった為、大変助かりました。ありがとうございました。また、お食事もおもてなしをとても感じる優しい味とサービスで、毎食、母共々、美味しく頂きました。お部屋は二人には丁度良い広さで、お風呂もほのかな硫黄の香りがする濁り湯で、お肌がツルツルになりました。普段乾燥肌の母も何も塗らなくても痒くないと喜んでおりました。佳山水さんのおもてなしと紫陽花の可愛らしさに雨天も気にならないくらい楽しめ、癒されました。また、次回の箱根旅行の際も是非利用させて頂きたいと思います。,2013/6/23
5265,"今回は、兄夫婦も一緒にお世話になりました。ビーフシチューはチーズ×の私のリクエストにお応えいただきありがとうございました。しかし、旨さはさすがでみんなが納得！その他の料理も一つひとつが満足して、ワイン好きな姉が赤ワインを注文（￥4,000）最初の一杯は注いでくれましたが、これは美味しいわ〜と言って１人で飲んでしまいました。今回は毎年２回予定している兄弟旅行の１回目で、平湯温泉→下田→強羅温泉と強行日程でしたが、最後の佳山水「白いにごり湯」は兄夫婦にもとても満足してもらえました。帰りは天然の湧き水をペットボトルにいただき名古屋&冨山への帰路の疲れを癒してくれました。今度は紅葉の時季にお世話になります。PSオプション（季節限定）楽しみにしていいですか｡",2013/6/20
5266,源泉かけ流しのお風呂を堪能致しました。箱根は、近い事もあり宿泊・日帰り入浴等で良く利用します。今までは、大きなホテル等の利用が多かったのですが今回のお宿はこじんまりとしていて、とてもアットホームな感じで良かったです。　お部屋も、訳ありでしたので少々狭い感じがありましたが、夫婦2人にはちょうど良かったです。料理も、とても美味しく頂戴しましたが、夕食の時間が18：00と云う事で私達にはちょっと早い気がしました。　私が、胃痛だったのに薬を持参するのを忘れてしまったのですが宿の方にお話をすると胃薬をすぐ用意してくれました。本当にありがとうございました。　もう一度行きたいお宿になりました。,2013/6/10
5268,富士山が世界遺産に登録されそうなので、富士五湖めぐりもかねての箱根旅行でした。富士五湖周辺は渋滞ぎみで予定を切り上げ、宿に早く到着してしまい、どうしたものかと思案していましたが予定より少し早くチェックインさせていただき助かりました。食事サービスは行き届いており夕食、朝食ともとてもおいしく、すべて完食でした。また来たい宿です。,2013/6/2
5269,一人は食べ物の好き嫌いが有りましたが、とても気を遣っていただき有難かったです。お風呂もとてもよかったです。,2013/6/1
5270,観光の交通の便が良さそうだと思い、強羅にある佳山水さんに宿泊させていただきました。(ちなみに大涌谷、ルネラリック美術館、関所等観光)お食事は夕食も朝食も大変美味しくいただきました。朝食は和食、洋食を選べるようになっていて親切だと感じました。配膳して下さった方が大変慣れていて、美味しくいただけるよう食べ方をアドバイスして下さったのも良かったです！お風呂も濁り湯で珍しく・・・楽しかったです。脱衣所がちょっと狭かったけど、小さいホテルなので仕方ないかな、とも思います。静かな環境でホッとできました。ありがとうございました。,2013/5/30
5271,何年か前に温泉雑誌で取り上げられて以来日帰り温泉としか利用していなかったのですが年取った母が箱根の温泉に泊まりにいきたいとの希望があり佳山水さんを選ばせていただきました。温泉は箱根の中でも最上級の泉質ではないかと思います。お料理もとてもおいしく丁寧に作られたものばかりでした　お部屋はちょっと狭くはありますが（一番狭い部屋だったので）緑に囲まれて鳥のさえずりが聞こえてリゾート気分で最高です。こじんまりしたホテルですので移動も楽ですし静かでゆっくりできます。母もとても喜んでおりました。また行きたいです。,2013/5/28
5272,部屋は広く、のびのびと過ごせます。食事は夕も朝も申し分ありません。大満足です。ただ、夕食時に席に着くと「季節の天ぷら800円」の文字が・・・既にオプションのビーフシチューを頼んでおり、泣く泣く諦めました。ワインを頼もうかと思いましたが、4000円の1銘柄のみ。味のわからない私なんかが飲むのはもったいないかと、こちらも諦めて日本酒にしました。お風呂は狭くなどありません。ホテルの規模からは適当です。お湯の質は最高でした。3日たった今も、良い肌の状態を保っています。接客もサービスも過剰ではありませんが、心温まるものでした。生憎雨の旅行となってしまいましたが、佳山水さんのおかげで良い思い出となりました。,2013/5/23
5273,二泊したのですが、ご飯がおいしくて毎食が楽しみでした。伊勢海老の脚の事や、白米にお鍋の出汁をかけて違った食べ方ができる事などを教えていただき、とても楽しく食事をする事ができました！部屋からは野鳥のさえずりが聞こえてとても清々しいです。あと、レビューでアメニティが無いと書いている人がいたのでブラシやコンディショナーを持って行きましたがありました。変わったのかな？他のお客さんが「あれ、あるね！」って言ってるのも聞こえました笑。パウダールームも広くて良かったです。お風呂のお湯はスベスベになるし、満室だけど少ない客室数だからかほぼ貸切り状態で使えたしでリラックスできました。また泊まりたいねって話してるくらい、お気に入りの宿でした！ありがとうございます！,2013/5/9
5274,にごり湯、とても良かったです！口コミみて期待して行きましたが、期待以上でした。夕食も揚げ物等温かい状態で出てきており、おいしくいただけました。量も私には丁度良かったです。部屋も広く、ＧＷでこの金額はコストパフォーマンス非常に良かったです。温泉に入りにまた行きたいと思いました。,2013/5/6
5275,大涌谷から引いた源泉かけ流しの温泉は最高でした！食事は、夕朝共に温かい物はちゃんと温かく出してくれましたし、豪華な食材は使っていないものの、工夫を凝らした美味しい品々が出てきました。今度は紅葉時期に、また利用したいと思います。,2013/5/3
5276,妻と２ヶ月連続の伊豆旅行、名古屋から遠いですが、歴史・観光・海と山の幸など魅力的な旅を楽しみました。予定時間より少し遅れチェックインしましたがフロント係の方に優しく対応いただき、すぐ期待の温泉へ！白いにごり湯は温かさも最高来てよかった☆☆夕食は特にビーフシチューが美味しかった、オプション（季節限定？）の山菜てんぷら￥800は量もありgood☆部屋も広く清潔でした。リーズナブルでこの内容は２４年度に宿泊した２０のホテル・旅館の中でも３つに入ります。チェックアウト時又来てくださいと言っていただきました。ご期待に応え５月予約いたしました。今度は兄夫婦と一緒です。PSチーズが×男２名となりましたがヨロシク！,2013/4/30
5277,お湯が最高かけ流しの白濁で、体の深まで温まり、翌朝身体の痛みが和らいで、楽になりました、女性のスタッフの優しい応対に感謝します。,2013/4/19
5278,口コミを参考にし結果満足でした。平日でしたが満室のようでしたが、入浴もフロントの方のお声かけ等で４回入りましたが、いつも貸切状態でゆっくり出来ました。食事も旬の山菜の天ぷら等全て美味しく頂きました。大食の方は少し物足りないかも？私達には丁度良かったです。お部屋も思っていた以上に広く清潔でした。是非又御世話になりたいと思っています。有難う御座いました。,2013/4/15
5279,こじんまりとした施設で落ち着いた雰囲気が気に入りました。,2013/4/14
5280,前日に予約させて頂き利用させて頂きました。宿泊当日、強羅駅に到着しホテルに連絡すると五分程で迎えに来て頂きました。当日は雨で観光はできませんでしたが、素晴らしい温泉にゆっくりと浸かりのんびりと贅沢に過ごさせて頂きました。夕食は熱々の出来たてを頂き大変満足しております。作り置きで冷えている物を出す所もありますから、嬉しい限りです。美味しく頂く為のアドバイスなんかも凄く良かったです。オプション料理も美味しく頂き、量は少し少なく感じましたが、大変満足しております。温泉も濁り湯で温泉らしい温泉で素晴らしかったです。帰りも彫刻の森美術館と星の王子様ミュージアムの行き方を訪ねたら、彫刻の森美術館まで送って頂き大変感謝しております。星の王子様ミュージアムもアドバイス通りちゃんと行けました。良い休日になり、また行きたいホテルになりました。ありがとうございます。,2013/4/5
5281,1号線で事故があり到着が遅れる旨を連絡したところ、迂回方法を丁寧に教えて頂き大変助かりました。部屋もきれいで、食事も美味しく、楽しく過ごせました。,2013/4/5
5282,強羅温泉は湯量豊富でいい温泉場でした。温泉選びは源泉かけ流しが第一条件なので、こじんまりのお風呂でしたが濁り湯でとても満足しました。お食事もあたたかいものを一品ずつ出していただき、どれもおいしかったです。施設の大きな旅館の過剰なサービスが好きではない私にとりましては最適でした。気持ちよく対応していただきありがとうございました。,2013/3/29
5283,母と二人での旅行に利用しました。部屋はシンプルでとても広く、規模の小さな宿ですが、おふろをはじめ全てが新しく非常に清掃もゆき届いていて、清潔です。食事もひとつひとつ手をかけて作られていて、温かいものは温かく。冷たいものは冷たく。とても美味しいかった。早雲山駅から徒歩でも行けますが、行きも帰りもしっかりと送迎してくれます。それで二人で2万！！何処をとっても大変満足な宿でした。また利用したいです。,2013/3/28
5284,静かなたたずまいで、落ち着く雰囲気なホテルでした。食事については、豪華ではありませんが美味しくてボリュウムもありました。風呂は少し小さめですがにごり湯で気持ちよかったです。機会があれば又利用したいと思いました。,2013/3/25
5285,結婚記念日で1泊お世話になりました。地域がらにしてはとてもお値打ちです。アットホーム的な所もありますが、ホテル並みのいやみのない接客にとても気分良く過ごす事ができました。夕食のボリュームと味には大満足で、ワインを頼む時には、売込ではない丁寧なアドバイスを頂きました。朝食は、温かい物を提供して下さる為にルームコールと着席時間を配慮して下さり、とても感動しました。今回は、とても良い記念日になりました。また、お世話になりたいと思います。,2013/3/23
5286,久しぶりの箱根、久しぶりの小さなホテル・・・とチョット心配でしたが、とてものんびり気持ちよく過せました。小さなホテルで子連れや団体客がいなかったせいか、静かでのんびりした空間を楽しみました。食事も上品で味も良く、私達には量も丁度良かったです。ご飯が美味しかったのは宿の名前にもなっている美味しいお水のためですね。お風呂も他のお客とかち合わなかったのでのんびり白濁湯を楽しみました。一斉だとチョット小さいかなぁ〜と思いますが。スタッフも過大なサービスがなくよかったと思います。大人ののんびり旅行にはお勧めです。ただし、地図では早雲山駅からすぐ・・・かと思いましたが、下りですがチョット距離があり、同行者に足が悪い人がいたので、車を頼めばよかったなぁ〜と思いました・・・が、スタッフの人がその姿を見つけてすぐに荷物を運んでくれたのには有難かった。又、ゆっくり行きたいと思います。,2013/3/20
5287,今回初めて利用させて頂きましたが、とても良い時間を過ごせました。旅館の方達の細やかなお心遣いと料理がとても良かったです！精神的に癒されました。お風呂が少し小さく19:00と7:00にお風呂場が入れ替わるのですが、片方にしか露天風呂がないのが少し残念でしたが、それでも十分満足出来るホテルでした。また是非宿泊させて頂きたいです！,2013/3/19
5288,小さなホテルで駐車場も少し遠いという意見もあったので少し不安もありましたが、口コミ評価からはじめて行ってみました。とても素敵で大満足して帰ってきました。10部屋のプチホテルですが、その分人ごみのないことや、何よりスタッフの心配りがとても気に入りました。濁り湯のお風呂は最高〜みなさん食事前に入る方が多いようで後で入ったら貸切でした。食事は食べきれないくらいで美味しかったうえに、そこでのスタッフのかたもおいしい食べ方のアドバイスなどに声をかけてくれて、楽しい夕食時間でした。箱根に行くときはこのホテルに決まり〜と夫と言いながらもどりました。,2013/3/18
5289,先日は、大変お世話になりました。夕食も、お酒を飲みながらの私達に、合わせ、温かいものは、温かいうちに進めてくださいました。お風呂も、体が温まり良かったです。また行きたいと思います。,2013/3/17
5290,クチコミを見て期待して伺いました。期待通りのお宿でとてもゆっくりすることができました。特に温泉が良く何回も入りました。旦那様も普段何を食べても美味しいと言わない人なのですが美味しいとお料理を食べていました。また是非泊まりに行きたいお宿です。,2013/3/15
5292,妹と初めて利用いたしました。さり気ない気配りとアットホームな雰囲気、スタッフの皆さんは穏やかで、とても居心地がよくゆっくりできました。エアコンが故障した時は、すぐに他のお部屋をご用意して頂き、その後のケアも気持ちよく対応をして頂き皆さんにお気遣いを頂きました。感謝いたします。お部屋やお食事、温泉も満足していますが、こちらの一番の良さはスタッフの方々のお人柄だと思います。こちらがゆっくりとくつろげる適度な距離感や、さり気ないご対応は、皆さんそれぞれが思いやりをもって接してくださるからだと感じました。また伺いたいと思います。よい箱根の旅になりました。お世話になりました。,2013/3/5
5293,濁り湯大好きな私です。２泊お世話になりました。訳ありプランと記載してあり、少しうるさい部屋とありましたが、特に気になりませんでした。お風呂はいい感じで、温度も入浴しやすい湯加減でした。（入りすぎました）夕食（和食）はおいしくいただきました。（★３つです）２日間非常に気持ちよく過ごしました。またお世話になります。,2013/3/4
5294,とてもよいお宿でした。お部屋、食事、お風呂、接客のすべてにおいて過不足なくキチンと、それでいて心配りを感じる心地よさがありました。とくにお風呂は小さいですが、口コミ通りなめらかで白濁した最高のお湯です。華美なお宿ではありませんが、私は大好きです。また伺いたいと思いますし、温泉が本当にお好きな方にはお薦めしたいと思います。,2013/2/26
5295,口コミ通り、お風呂が最高に良かったです。お部屋も清潔感があり、良かったです。初めて、また、泊まりたいと思いました。また、パウダールームがわからなくて、たまたま会った方が、嫌な顔もせず、（お仕事真っ最中？？？？）わざわざそこまで連れて行ってくて、ありがとうございました。何だか、その方の後ろ姿に温かさを感じました。また、よろしくお願いします。,2013/2/21
5296,雨から雪に変わり寒い日でした。強羅から電話をするとすぐに迎えに来てくれて助かりました！にごり湯の温度がちょうど良く、長風呂をしない主人がゆっくり入れたようです。二人とも８回も入浴しちゃいました♪夕食も味の良いお料理でお腹いっぱいでした。こじんまりしたホテルでゆっくりした休暇が過ごせますよ。,2013/2/20
5297,久しぶりに濁り湯に浸かりたいと思いこちらにしました。お湯は念願の濁り湯でとても気持ちよかったです。料理も量、質ともに大満足でした。館内はとても清潔にされており快適に過ごせました。またお伺いします。,2013/2/20
5298,白濁の強羅の湯を楽しみに訪れ大変満足しました。スタッフさんの心遣いにも感謝しております。天気が悪く散策が出来なかったことが心残りで、また伺いたいと思っています。,2013/2/17
5299,眺めがよく接客も丁度いい感じでした。食事はまあまあかな？肉料理がもう少し美味しかったらいいのにと思います。お風呂は気持ち良く入れました。また利用したい宿かなぁ〜！,2013/2/14
5300,箱根に家族旅行の際に宿泊させて頂きました。強羅駅まで送迎もして下さいます。前日に大きな旅館に宿泊してしまったせいか、部屋などがビジネスホテルのように感じてしまいました。しかし、お風呂は入れ替え制で泉質はとても良いです。ただ、お風呂が小さいので4人も入れば足も伸ばせないので貸切になれば満足なのだと思います。夕食はとても美味しく満足でしたが、朝食は朝8時〜なのでもう少し早い時間にして頂ければ文句なしです。,2013/2/13
5301,母と二人の旅行でした。地図上では駅の近くでしたがぐるっと大回りしてホテルまで行かなけらばならないので送迎をお願いすると良いです。口コミ通りお風呂は最高で部屋数が少ないので小さめのお風呂ですが混みあうこともなく入れます。ごはんもちょうど良い量で美味しかったです。箱根に泊まるのにでこの料金ならオススメの宿だと思います。,2013/2/13
5302,まずは駐車場から短いけど急な坂道を上がらなければならないので要注意です。お迎えは無しなので…。今まで余り泊まった事がない感じの宿タイプ。ホテルとペンションと合宿所を融合させたような感じでした。お風呂はお湯は濁りで良かったものの、全体的に少し狭いので混雑してたら不便を感じそうでした。特に脱衣場は困りそう…。広めの部屋だったせいか、なかなか暖まらず、かなり寒い思いをしましたが…フロントの方が対応はしてくれました。ありがとうございました。,2013/1/30
5303,主人と実家の父と３人で利用させていただきました。プチホテルのせいか静かでゆっくりできました。スタッフさんの必要以外の対応のなさに好感がもてました。一番よかったのは、源泉かけ流しの濁り湯がいつも貸切状態だったことです。７９歳の父も大満足で4回も入浴しました。不必要なサービスがない代わりにリーズナブルな宿泊費にも満足しております。次回の箱根旅行にもぜひ宿泊したいホテルです。本当に大満足です。ありがとうございました。,2013/1/27
5304,先日家族3人でお世話になりました。まず、お風呂に関しては皆様も口コミでおっしゃっていたように箱根ではナンバー１だと思います！あそこまで湯の花がすごい温泉は箱根では初めてです。お肌はつるつる、身体はポカポカで本当に最高でした。箱根はいろいろな宿に泊まっていますがダントツです！！料理に関しては味はいいのですが、一つだけ・・・。ご飯のタイミング、鍋物に火をつけるタイミングなどもう少し待ちの姿勢ではなく積極的にお声掛けをしてもいいのでは？お客様一人一人タイミングなどは違うと思うので。料理がスタートしていつ声をかけていただけるのかとこちらも待ってしまいました。お部屋に関しては細かい部分まで掃除も行き届いていてすごく綺麗でした。1泊1万円とのことでコスパもバッチリです。いつかまた泊まりに行きたいと思っております。幸せな時間をありがとうございました。,2013/1/24
5305,もともとはどこかの会社の保養所だったのでしょうか？！部屋は広くて良かったのですが使い勝手の良くないレイアウトでした。なかなか暖房が効かず部屋の外のほうが暖かったのもマイナスポイントでしょうか。切れの良い剃刀と箱根のお湯がリーズナブルな値段で楽しめたのはプラスポイントでした。,2013/1/24
5306,結婚一周年の記念旅行としてゆっくり温泉に浸かりたいと思い、利用させて頂きました。全体的に清潔感のある宿でした。部屋はとても広くシンプルな作りでした。部屋にドライヤーはありませんが、一階に広いパウダールームがありそこにドライヤーや化粧水等が置いてあります。温泉は男女入れ替え制で片側は内湯のみ、もう片側は露天と内湯の造りになっています。共に洗い場は4つと広くはありませんが、もともと宿全体で10室なので問題はないかと思います。泉質はとても良く、程よく硫黄の香りがして濁り湯でした。源泉は大涌谷みたいです。食事は朝、夕食共に普通です。特に特徴のあるメニューではありませんでした。二階のロビーに暖炉があり夕食後に暖まりながら雰囲気を楽しみました。帰る際、親切に早雲山駅まで送って頂きありがとうございました。温泉に入りに来るだけでも価値のある宿だと思います。ありがとうございました。,2013/1/24
5307,久しぶりの家族旅行で利用させていただきました。お部屋は清潔感があり、広々としていてゆったりくつろぐことができました。常備されていた湧き水も美味しかったです。お風呂がとてもよかったです！広さはないのですがたまたまどの時間帯に入っても貸し切りでしたし、温泉の質が肌にとても合うようで４回も入ってしまいました。濁り湯は初めてでしたがあまりの気持ちよさに出るのがもったいないくらいでした。ご飯の量もちょうどよく、美味しくいただきました。わがままを言えば食後にコーヒーが飲みたかったのとドライヤーがお部屋に欲しかったです。とても気に入りましたので違う季節にまたお世話になりたいと思います。,2013/1/23
5308,当日は大雪にみまわれたが、ホテルから電話でチェーンが必要な事を教えて下さったり、道に迷って何度も対応して下さったりして最後には迎えに来て下さった。食事の時には、傍で待機してスムーズに配膳して下さったので、心のこもったサービスだと思った。,2013/1/18
5309,お正月に両親とお世話になりました。部屋、朝食は普通ですが・・・夕食、お風呂、接客、清潔感には大満足です。特にお風呂は白濁の湯に湯の花・・・最高です。今まで行った温泉の中でも泉質はベスト３に入ります。スタッフの方が前日に積もった車の雪を、朝早くきれいに掃ってくれました。帰りにはお土産まで頂き・・両親も大変喜んでおりました。贅沢を言わせていただければ、両方の浴室に露天風呂があれば・・・片方だけとは残念です。コスパから言えば５点満点です。箱根に行く時は、またお世話になりたい宿です。,2013/1/9
5310,投稿が遅くなってしまいましたが、ぜひともお伝えしたいと思いました。チェックインしてから急に、連れが体調を崩してしまい、せっかくの夕飯を食べられなくなってしまいました。そのときに、女性スタッフの方にとてもお気遣いいただき、あとで食べられるようにと、デザートを部屋まで運ぶよう手配していただきました。その後、少し調子を戻した連れは、美味しくデザートをいただくことができました。翌日も、朝食時に体調を伺ってもらい、とても嬉しく思いました。チェックアウトの際も、「十分にサービスできなくて申し訳ない」と仰っていただきました。最後まで気遣いをしてもらえて、本当に嬉しかったです。ぜひまた伺いたいと思います。次回は共々体調万全にして、存分に楽しみたいと思いますので、その際は、よろしくお願いいたします。,2013/1/7
5311,家族三人で宿泊させていただきました。アットホームなフロント、食堂をはじめ、清潔感あるゆったりしたお部屋でした。バストイレが、お部屋の大きさの割にはやや狭く感じました。お部屋内にはドライヤーは設置されていませんが、お風呂のそばにパウダールームがあり、二人ぶんの洗面ボウルとドライヤーがセットされていました。お料理も大変美味しく、お正月だからなのか、お菓子とお守りなどのお土産まで戴きました。アットホームで居心地もよく、またお正月以外にも伺いたいと思います。,2013/1/4
5312,母のリクエストで箱根旅行に来ました。白濁の温泉が好きなため、決めました。道に迷ってしまい、雪の降る中待っていて頂き、ありがとうございました。温泉は時間で、男湯と女湯が入れ替わるもの。私が入った時間が良かったのか、貸切状態で入れました。硫黄の匂いが大好きな私にとって、とても気持ち良かったです。浴槽に溜まっている湯の花にも感動しました。一番、私の中でびっくりしたのは、翌日の肌のもちもち感!!本当に、すべすべになりますね。女性にはお勧めです。夕食は全体的に品数も多く、美味しかったです。ただ、席に通されてから既に天ぷらが置いてあり、もう冷めていました。お忙しいとは思いますが、天ぷらは揚げたてがいいです。個人的な好みですが、ご飯が朝夕とも若干柔らかかったです。年配のお客様もいるため、そうなのでしょうか？温泉がとても良かったので、また伺いたいです。,2012/12/31
5313,今回もゆっくりと温泉を楽しむことができました。朝食後も温泉に入り、チェックアウトぎりぎりまで部屋でゆっくりできました。,2012/12/20
5314,源泉掛け流しが大好きで最近ではいろいろな温泉に行ってます。こちらでは、とにかく温泉が素晴らしいです。白濁の湯で私好みの硫黄の香りで肌がしっとりします。温泉はこじんまりとしてますが時間をずらせば、ほとんど貸し切り状態でゆっくり入る事ができます。湧き水も美味しかったです。ぜひ又行きたいと思います。お世話になりました。,2012/12/19
